57154	sensitive
58544	sensitive
65810	sensitive
6115	sensitive
60891	sensitive
82804	sensitive
14694	sensitive
71768	sensitive
36577	sensitive
62155	sensitive
12116	sensitive
35607	sensitive
20700	sensitive
15430	sensitive
85504	sensitive
n20153	sensitive
47779	sensitive
21138	sensitive
57646	sensitive
39931	sensitive
21373	sensitive
35122	sensitive
55844	sensitive
84538	sensitive
78667	sensitive
n20135	sensitive
69972	sensitive
54404	sensitive
15466	sensitive
n20130	sensitive
44260	sensitive
62473	sensitive
73669	sensitive
10155	sensitive
5016	sensitive
64100	sensitive
46085	sensitive
87272	sensitive
n20104	sensitive
n20105	sensitive
22423	sensitive
20335	sensitive
n20107	sensitive
44924	sensitive
n20109	sensitive
n20110	sensitive
22085	sensitive
1286	sensitive
41218	sensitive
n20101	sensitive
50719	sensitive
15544	sensitive
68840	sensitive
83785	sensitive
n20093	sensitive
33855	sensitive
20495	sensitive
77789	sensitive
39463	sensitive
45968	sensitive
n20084	sensitive
5619	sensitive
2342	sensitive
n20081	sensitive
74456	sensitive
10575	sensitive
n20077	sensitive
50172	sensitive
33169	sensitive
30635	sensitive
n20071	sensitive
66287	sensitive
37613	sensitive
n20068	sensitive
27584	sensitive
8235	sensitive
16721	sensitive
n20063	sensitive
82319	sensitive
53203	sensitive
22758	sensitive
11253	sensitive
51299	sensitive
72607	sensitive
14233	sensitive
78562	sensitive
32731	sensitive
20364	sensitive
n20043	sensitive
10568	sensitive
n20045	sensitive
20531	sensitive
63408	sensitive
n20040	sensitive
55342	sensitive
64130	sensitive
39257	sensitive
78942	sensitive
71102	sensitive
13122	sensitive
n20028	sensitive
59864	sensitive
6029	sensitive
81163	sensitive
71729	sensitive
28113	sensitive
33297	sensitive
n20019	sensitive
39044	sensitive
11702	sensitive
n20011	sensitive
37133	sensitive
9372	sensitive
n20008	sensitive
23829	sensitive
53105	sensitive
n20005	sensitive
50413	sensitive
55635	sensitive
62388	sensitive
14028	sensitive
n19998	sensitive
20654	sensitive
62824	sensitive
9080	sensitive
4144	sensitive
52774	sensitive
54275	sensitive
78665	sensitive
n19984	sensitive
69560	sensitive
72647	sensitive
n19981	sensitive
32530	sensitive
80561	sensitive
62330	sensitive
87970	sensitive
n19962	sensitive
15476	sensitive
n19964	sensitive
48527	sensitive
40911	sensitive
n19967	sensitive
n19968	sensitive
n19971	sensitive
15150	sensitive
9182	sensitive
10121	sensitive
76694	sensitive
47983	sensitive
n19958	sensitive
64204	sensitive
35197	sensitive
21122	sensitive
n19951	sensitive
3989	sensitive
44593	sensitive
54536	sensitive
85587	sensitive
57015	sensitive
10843	sensitive
75941	sensitive
50163	sensitive
82393	sensitive
81655	sensitive
n19935	sensitive
24285	sensitive
54843	sensitive
84415	sensitive
29544	sensitive
7634	sensitive
n19924	sensitive
46623	sensitive
77936	sensitive
n19920	sensitive
54468	sensitive
33767	sensitive
40581	sensitive
22379	sensitive
n19910	sensitive
41115	sensitive
42894	sensitive
n19907	sensitive
76749	sensitive
11891	sensitive
n19904	sensitive
34473	sensitive
6151	sensitive
47035	sensitive
8504	sensitive
78854	sensitive
20121	sensitive
11045	sensitive
32510	sensitive
42644	sensitive
79567	sensitive
61801	sensitive
60730	sensitive
n19881	sensitive
39883	sensitive
25210	sensitive
65240	sensitive
27324	sensitive
81255	sensitive
n19851	sensitive
18941	sensitive
n19853	sensitive
44529	sensitive
n19855	sensitive
n19856	sensitive
n19859	sensitive
41258	sensitive
33575	sensitive
n19860	sensitive
n19865	sensitive
n19861	sensitive
1754	sensitive
n19866	sensitive
62818	sensitive
37744	sensitive
45794	sensitive
29547	sensitive
21594	sensitive
n19869	sensitive
n19870	sensitive
n19873	sensitive
13223	sensitive
2088	sensitive
64081	sensitive
11585	sensitive
83553	sensitive
n19844	sensitive
43700	sensitive
36570	sensitive
2294	sensitive
25024	sensitive
71331	sensitive
70121	sensitive
62619	sensitive
n19832	sensitive
65534	sensitive
60531	sensitive
28652	sensitive
n19814	sensitive
46894	sensitive
n19816	sensitive
n19817	sensitive
n19820	sensitive
n19824	sensitive
29141	sensitive
38320	sensitive
25891	sensitive
11271	sensitive
23679	sensitive
3889	sensitive
28222	sensitive
67457	sensitive
5373	sensitive
51425	sensitive
49967	sensitive
63842	sensitive
78219	sensitive
10362	sensitive
56710	sensitive
13340	sensitive
3431	sensitive
45669	sensitive
n19792	sensitive
23933	sensitive
n19794	sensitive
68236	sensitive
11119	sensitive
30514	sensitive
44843	sensitive
81195	sensitive
12157	sensitive
n19769	sensitive
59936	sensitive
n19771	sensitive
20762	sensitive
n19773	sensitive
3734	sensitive
n19775	sensitive
n19783	sensitive
n19776	sensitive
49856	sensitive
n19780	sensitive
3872	sensitive
36098	sensitive
73158	sensitive
29850	sensitive
6208	sensitive
19275	sensitive
n19749	sensitive
n19750	sensitive
67620	sensitive
10660	sensitive
n19752	sensitive
n19755	sensitive
11810	sensitive
5768	sensitive
n19756	sensitive
n19760	sensitive
86686	sensitive
19332	sensitive
78560	sensitive
2041	sensitive
n19761	sensitive
8286	sensitive
39119	sensitive
18907	sensitive
60758	sensitive
n19743	sensitive
11391	sensitive
76796	sensitive
n19717	sensitive
1925	sensitive
n19719	sensitive
n19720	sensitive
n19723	sensitive
61386	sensitive
75938	sensitive
73707	sensitive
n19725	sensitive
6699	sensitive
n19726	sensitive
26058	sensitive
n19730	sensitive
47065	sensitive
13131	sensitive
69128	sensitive
n19732	sensitive
74976	sensitive
41515	sensitive
58253	sensitive
n19709	sensitive
n19710	sensitive
9023	sensitive
23513	sensitive
n19712	sensitive
70761	sensitive
4611	sensitive
n19703	sensitive
16628	sensitive
n19705	sensitive
30539	sensitive
66995	sensitive
43965	sensitive
n19678	sensitive
43257	sensitive
n19680	sensitive
73160	sensitive
n19684	sensitive
86377	sensitive
33792	sensitive
n19685	sensitive
76389	sensitive
n19693	sensitive
n19686	sensitive
10424	sensitive
16030	sensitive
n19695	sensitive
62234	sensitive
n19688	sensitive
9799	sensitive
n19697	sensitive
20886	sensitive
34326	sensitive
86889	sensitive
n19699	sensitive
60863	sensitive
61229	sensitive
n19671	sensitive
n19672	sensitive
75262	sensitive
42309	sensitive
n19674	sensitive
35345	sensitive
68494	sensitive
14451	sensitive
18556	sensitive
1638	sensitive
n19638	sensitive
n19639	sensitive
44689	sensitive
n19652	sensitive
n19655	sensitive
n19660	sensitive
n19640	sensitive
26484	sensitive
n19646	sensitive
15473	sensitive
33914	sensitive
72044	sensitive
40521	sensitive
78655	sensitive
32795	sensitive
n19661	sensitive
35272	sensitive
11225	sensitive
n19642	sensitive
n19647	sensitive
19770	sensitive
45707	sensitive
2969	sensitive
58574	sensitive
52002	sensitive
42585	sensitive
36231	sensitive
n19633	RT_H221Y
86551	RT_H221Y
52231	RT_H221Y
n19621	sensitive
82552	sensitive
n19623	sensitive
3760	sensitive
n19625	sensitive
50381	sensitive
n19627	sensitive
83800	sensitive
n19629	sensitive
27912	sensitive
18612	sensitive
82458	sensitive
39208	sensitive
3692	sensitive
n19607	sensitive
13050	sensitive
7102	sensitive
n19610	sensitive
77371	sensitive
n19612	sensitive
55021	sensitive
n19614	sensitive
22738	sensitive
79977	sensitive
n19603	sensitive
34501	sensitive
36560	sensitive
70855	sensitive
n19591	sensitive
n19592	sensitive
n19595	sensitive
47020	sensitive
37788	sensitive
n19596	sensitive
65085	sensitive
85049	sensitive
11009	sensitive
13494	sensitive
n19587	sensitive
32548	sensitive
4174	sensitive
n19580	sensitive
20160	sensitive
81729	sensitive
14148	sensitive
76402	sensitive
76289	sensitive
5596	sensitive
48042	sensitive
5603	sensitive
72122	sensitive
n19564	sensitive
54477	sensitive
36736	sensitive
42425	sensitive
n19559	sensitive
84424	sensitive
67528	sensitive
1887	sensitive
35631	sensitive
n19549	sensitive
24366	sensitive
86054	sensitive
87287	sensitive
64185	RT_H221Y
1529	sensitive
36055	sensitive
n19527	sensitive
n19528	sensitive
51471	sensitive
80211	sensitive
n19530	sensitive
4094	sensitive
n19532	sensitive
9033	sensitive
84495	sensitive
54666	sensitive
32576	sensitive
n19537	sensitive
57306	sensitive
77859	sensitive
20856	sensitive
n19523	sensitive
48814	sensitive
67677	sensitive
22040	sensitive
40118	sensitive
65761	sensitive
27197	sensitive
72974	sensitive
83890	sensitive
15779	sensitive
34806	sensitive
57247	sensitive
72547	sensitive
21073	sensitive
8993	sensitive
35121	sensitive
17060	sensitive
79082	sensitive
n19490	sensitive
47571	sensitive
78927	sensitive
69318	sensitive
46907	sensitive
20617	sensitive
38535	sensitive
60472	sensitive
11614	sensitive
86623	sensitive
44391	sensitive
48886	sensitive
14905	sensitive
22732	sensitive
71911	sensitive
n19465	sensitive
69146	sensitive
83484	sensitive
59487	sensitive
76356	sensitive
71652	sensitive
35677	sensitive
56381	sensitive
86643	sensitive
25458	sensitive
34167	sensitive
45971	sensitive
18104	sensitive
5482	sensitive
n19437	sensitive
23877	sensitive
87027	sensitive
17351	sensitive
n19431	sensitive
61610	sensitive
87014	sensitive
31372	sensitive
18147	sensitive
n19423	sensitive
34678	sensitive
65853	sensitive
n19420	sensitive
43375	sensitive
69808	sensitive
n19417	sensitive
83634	sensitive
9627	sensitive
n19412	sensitive
n19413	sensitive
51212	sensitive
81230	sensitive
32182	sensitive
9747	sensitive
56548	sensitive
n19405	sensitive
12970	sensitive
40584	sensitive
43573	sensitive
n19396	sensitive
85839	sensitive
73855	sensitive
47820	sensitive
37443	sensitive
73345	sensitive
54504	sensitive
58487	sensitive
22874	sensitive
n19375	sensitive
51712	sensitive
18181	sensitive
25033	sensitive
59621	sensitive
16100	sensitive
61970	sensitive
83130	sensitive
n19363	sensitive
45578	sensitive
760	sensitive
79410	sensitive
77506	sensitive
70556	sensitive
8144	sensitive
30615	sensitive
32110	sensitive
7329	sensitive
17719	sensitive
39440	sensitive
10641	sensitive
80239	sensitive
86016	sensitive
n19339	sensitive
54806	sensitive
40554	sensitive
74702	sensitive
39130	sensitive
78321	sensitive
28125	sensitive
25585	sensitive
11783	sensitive
78047	sensitive
53290	sensitive
20595	sensitive
45625	sensitive
10928	sensitive
80770	sensitive
71309	sensitive
10305	sensitive
68174	sensitive
75696	sensitive
n19308	sensitive
1084	sensitive
2546	sensitive
79715	sensitive
56508	sensitive
51379	sensitive
36340	sensitive
17784	sensitive
59908	sensitive
67831	sensitive
55759	sensitive
48316	sensitive
n19284	sensitive
n19285	sensitive
58103	sensitive
n19286	sensitive
11094	sensitive
63114	sensitive
24723	sensitive
81154	sensitive
1065	sensitive
25931	sensitive
34604	sensitive
1123	sensitive
69533	sensitive
56666	sensitive
56801	sensitive
33670	sensitive
n19259	sensitive
23298	sensitive
65775	sensitive
n19255	sensitive
54735	sensitive
55306	sensitive
n19249	sensitive
26643	sensitive
81186	sensitive
78090	sensitive
72321	sensitive
1365	sensitive
n19242	sensitive
51401	sensitive
57340	sensitive
47075	sensitive
39221	sensitive
75504	sensitive
62008	sensitive
30569	sensitive
n19229	sensitive
51622	sensitive
33184	sensitive
44255	sensitive
52634	sensitive
n19222	sensitive
33849	sensitive
51487	sensitive
30119	sensitive
77368	sensitive
62201	sensitive
27219	sensitive
n19211	sensitive
15620	sensitive
5796	sensitive
70730	sensitive
n19206	sensitive
43705	sensitive
12953	sensitive
63748	sensitive
26878	sensitive
n19200	sensitive
44042	sensitive
67661	sensitive
81859	sensitive
n19195	sensitive
29926	sensitive
46796	sensitive
49186	sensitive
79980	sensitive
44803	sensitive
1923	sensitive
81866	sensitive
7018	sensitive
n19178	sensitive
11569	sensitive
46230	sensitive
73458	sensitive
17070	sensitive
n19169	sensitive
41962	sensitive
n19171	sensitive
39008	sensitive
21144	sensitive
n19164	sensitive
10197	sensitive
n19166	sensitive
35680	sensitive
26107	sensitive
5835	sensitive
22886	sensitive
40017	sensitive
n19154	sensitive
64143	sensitive
55283	sensitive
45542	sensitive
4266	sensitive
20434	sensitive
69008	sensitive
52604	sensitive
30880	sensitive
51816	sensitive
51119	sensitive
35955	sensitive
4753	sensitive
74030	sensitive
61911	sensitive
n19125	sensitive
27300	sensitive
41341	sensitive
9031	sensitive
16307	sensitive
74000	sensitive
46819	sensitive
31427	sensitive
30517	sensitive
n19109	sensitive
10805	sensitive
48301	sensitive
35673	sensitive
44456	sensitive
9893	sensitive
14040	sensitive
39379	sensitive
n19095	sensitive
59345	sensitive
51235	sensitive
73167	sensitive
n19087	sensitive
71184	sensitive
53936	sensitive
n19082	sensitive
47813	sensitive
n19084	sensitive
28397	sensitive
53635	sensitive
8648	sensitive
41330	sensitive
39016	sensitive
57378	sensitive
31912	sensitive
n19069	sensitive
58311	sensitive
7484	sensitive
39200	sensitive
32626	sensitive
n19064	sensitive
59155	sensitive
81319	sensitive
n19057	sensitive
41615	sensitive
69803	sensitive
55982	sensitive
24404	sensitive
9578	sensitive
7622	sensitive
47676	sensitive
n19044	sensitive
10075	sensitive
77356	sensitive
67798	sensitive
48935	sensitive
n19037	sensitive
28664	sensitive
n19039	sensitive
63184	sensitive
36724	sensitive
69831	sensitive
20257	sensitive
6465	sensitive
72772	sensitive
n19023	sensitive
n19024	sensitive
n19028	sensitive
38501	sensitive
42010	sensitive
45125	sensitive
3216	sensitive
86763	sensitive
22555	sensitive
58727	sensitive
74842	sensitive
32758	sensitive
13633	sensitive
78300	sensitive
n19006	sensitive
66655	sensitive
30267	sensitive
33771	sensitive
83680	RT_H221Y
n18999	sensitive
19343	sensitive
18122	sensitive
18302	sensitive
81693	sensitive
72665	sensitive
24593	sensitive
58656	sensitive
10570	sensitive
66622	sensitive
n18978	sensitive
38295	sensitive
29746	sensitive
20021	RT_H221Y
17368	sensitive
n18973	sensitive
60217	sensitive
33295	sensitive
n18969	sensitive
77881	sensitive
15733	sensitive
56818	sensitive
49839	sensitive
59880	sensitive
20139	sensitive
27570	sensitive
15378	sensitive
60716	sensitive
40091	sensitive
2649	sensitive
n18943	sensitive
63607	sensitive
n18945	sensitive
15364	sensitive
83868	sensitive
n18948	sensitive
73265	sensitive
28844	sensitive
n18940	sensitive
42970	sensitive
58292	sensitive
30550	sensitive
39173	sensitive
40109	sensitive
39218	sensitive
29709	sensitive
n18927	sensitive
64076	sensitive
51241	sensitive
45308	sensitive
79283	sensitive
39626	sensitive
n18915	sensitive
n18916	sensitive
52191	sensitive
36140	sensitive
67575	sensitive
26623	sensitive
n18909	sensitive
27935	sensitive
22346	sensitive
n18906	sensitive
55423	sensitive
8684	sensitive
64052	sensitive
n18899	sensitive
18141	sensitive
38499	sensitive
22726	sensitive
72738	sensitive
25795	sensitive
n18892	sensitive
36111	sensitive
67409	RT_H221Y
35116	sensitive
7050	sensitive
n18884	sensitive
32757	sensitive
26219	sensitive
69479	sensitive
75311	sensitive
85963	sensitive
37807	sensitive
4722	sensitive
34559	sensitive
n18866	sensitive
38469	sensitive
n18868	sensitive
18845	sensitive
11598	sensitive
53913	sensitive
80350	sensitive
n18856	sensitive
22839	sensitive
n18858	RT_H221Y
20398	sensitive
60979	sensitive
36828	RT_H221Y
n18853	sensitive
3268	sensitive
57992	sensitive
n18841	sensitive
55558	sensitive
n18843	sensitive
n18844	sensitive
n18847	sensitive
14696	sensitive
42243	sensitive
84568	sensitive
42616	sensitive
7605	sensitive
15652	sensitive
4977	sensitive
39347	sensitive
n18828	sensitive
n18829	sensitive
56121	sensitive
61805	sensitive
72289	sensitive
55442	sensitive
29960	sensitive
45985	sensitive
65097	sensitive
52121	sensitive
32228	sensitive
12626	sensitive
15139	sensitive
83047	sensitive
48743	sensitive
11448	sensitive
n18805	sensitive
84823	sensitive
22305	sensitive
n18798	sensitive
73989	sensitive
61374	sensitive
n18795	sensitive
8626	sensitive
68771	sensitive
19830	sensitive
37398	sensitive
69446	sensitive
58558	sensitive
n18784	sensitive
40400	sensitive
15023	sensitive
80269	sensitive
n18777	sensitive
70532	sensitive
66323	sensitive
82119	sensitive
n18773	sensitive
47068	sensitive
58837	sensitive
47967	sensitive
18151	sensitive
42492	sensitive
21748	sensitive
64473	sensitive
64356	sensitive
76364	sensitive
12399	sensitive
21702	sensitive
n18752	sensitive
13563	sensitive
60112	sensitive
59975	sensitive
75658	sensitive
13991	sensitive
26220	sensitive
76012	sensitive
53359	sensitive
30160	sensitive
86610	sensitive
6580	sensitive
n18734	sensitive
17303	sensitive
14022	sensitive
30378	sensitive
n18723	sensitive
83884	sensitive
n18725	sensitive
77210	sensitive
37152	sensitive
79618	sensitive
n18716	sensitive
56069	sensitive
n18718	sensitive
18314	sensitive
82206	sensitive
6159	sensitive
42391	sensitive
29559	sensitive
43617	sensitive
42251	sensitive
5705	sensitive
87945	sensitive
n18698	sensitive
n18699	sensitive
53935	sensitive
20339	sensitive
43279	sensitive
68230	sensitive
45284	sensitive
9216	sensitive
80890	sensitive
45579	sensitive
43940	sensitive
70970	sensitive
n18683	sensitive
4067	sensitive
45489	sensitive
21899	sensitive
n18678	sensitive
20724	sensitive
44039	sensitive
n18675	sensitive
62551	sensitive
69863	sensitive
45643	sensitive
12916	sensitive
76831	sensitive
21447	sensitive
72073	sensitive
61161	RT_H221Y
55508	sensitive
69913	sensitive
5785	sensitive
71878	sensitive
n18647	sensitive
69408	sensitive
33800	sensitive
45386	sensitive
64777	sensitive
n18641	sensitive
79018	sensitive
47933	sensitive
83116	sensitive
n18635	sensitive
15519	sensitive
21473	sensitive
11488	sensitive
n18629	sensitive
45555	sensitive
73120	sensitive
n18626	sensitive
84486	sensitive
46021	sensitive
n18622	sensitive
2739	sensitive
47134	sensitive
765	sensitive
n18618	sensitive
45973	sensitive
6845	sensitive
71226	sensitive
69359	sensitive
5894	sensitive
58785	sensitive
37999	sensitive
45201	sensitive
84350	sensitive
22817	sensitive
57780	sensitive
2099	sensitive
16378	sensitive
58079	sensitive
1050	sensitive
51860	sensitive
n18589	sensitive
14089	sensitive
32876	sensitive
87252	sensitive
12510	sensitive
39157	sensitive
76051	sensitive
2150	sensitive
n18564	sensitive
37839	sensitive
n18566	sensitive
75107	sensitive
n18568	sensitive
39398	sensitive
10460	sensitive
17955	sensitive
32136	sensitive
n18573	sensitive
31038	sensitive
52199	sensitive
37072	sensitive
23420	sensitive
n18555	sensitive
34090	sensitive
n18557	sensitive
1766	sensitive
57988	sensitive
24501	sensitive
n18549	sensitive
62140	sensitive
15233	sensitive
n18546	sensitive
16315	sensitive
29397	sensitive
n18541	sensitive
25803	sensitive
70695	sensitive
77704	sensitive
8069	sensitive
32642	sensitive
71247	sensitive
42766	sensitive
1274	sensitive
82806	sensitive
46394	sensitive
n18521	sensitive
15201	sensitive
23319	sensitive
85768	sensitive
61268	sensitive
n18513	sensitive
24149	sensitive
78438	sensitive
n18504	sensitive
3803	sensitive
n18506	sensitive
37601	sensitive
n18508	sensitive
76251	sensitive
16352	sensitive
12564	sensitive
72399	sensitive
85086	sensitive
15633	sensitive
7223	sensitive
70650	sensitive
n18492	sensitive
55734	sensitive
6065	sensitive
n18488	sensitive
33365	sensitive
19984	sensitive
13579	sensitive
48870	sensitive
16643	sensitive
20170	sensitive
82704	sensitive
86664	sensitive
25434	sensitive
18246	sensitive
n18470	sensitive
72566	sensitive
34078	sensitive
87329	sensitive
35709	sensitive
31101	sensitive
79868	sensitive
n18459	sensitive
545	sensitive
68431	sensitive
n18455	sensitive
57347	sensitive
58567	sensitive
78786	sensitive
n18448	sensitive
21852	sensitive
35308	sensitive
n18445	sensitive
642	sensitive
70505	sensitive
8089	sensitive
74489	sensitive
n18439	sensitive
1859	sensitive
5194	sensitive
n18430	sensitive
36530	sensitive
n18432	sensitive
n18433	sensitive
52194	sensitive
38628	sensitive
48179	sensitive
59810	sensitive
64707	sensitive
70367	sensitive
33865	sensitive
74292	sensitive
62897	sensitive
4527	sensitive
n18417	sensitive
6784	sensitive
65625	sensitive
15184	sensitive
28526	sensitive
71334	sensitive
9553	sensitive
80731	sensitive
31227	sensitive
6301	sensitive
82121	sensitive
78551	sensitive
73506	sensitive
5895	sensitive
66002	RT_H221Y
22543	sensitive
54434	sensitive
n18376	sensitive
n18377	sensitive
26882	sensitive
41342	sensitive
n18379	sensitive
27500	sensitive
n18381	sensitive
52403	sensitive
48936	sensitive
n18372	sensitive
86651	sensitive
12496	sensitive
2701	sensitive
n18368	sensitive
43102	sensitive
24854	sensitive
n18363	sensitive
n18364	sensitive
49591	sensitive
78900	sensitive
75365	sensitive
34611	sensitive
25663	sensitive
30901	sensitive
n18352	sensitive
4939	sensitive
63593	sensitive
63063	sensitive
83564	sensitive
n18347	sensitive
55336	sensitive
59109	sensitive
58418	sensitive
19558	sensitive
n18336	sensitive
80678	sensitive
82080	sensitive
53189	sensitive
n18327	sensitive
n18328	sensitive
n18331	sensitive
18330	sensitive
62439	sensitive
47175	sensitive
47930	sensitive
n18324	sensitive
81969	sensitive
77091	sensitive
72112	RT_H221Y
n18318	sensitive
78923	sensitive
79974	sensitive
n18315	sensitive
16764	sensitive
82118	sensitive
n18312	sensitive
25366	sensitive
19621	sensitive
n18302	sensitive
n18303	sensitive
67847	sensitive
47560	sensitive
n18304	sensitive
75904	sensitive
n18305	sensitive
43889	RT_H221Y
6706	sensitive
66602	sensitive
87227	sensitive
12217	sensitive
34868	sensitive
72130	sensitive
30120	sensitive
41285	sensitive
54973	sensitive
6041	sensitive
41999	sensitive
n18280	sensitive
53775	sensitive
1399	sensitive
78415	sensitive
33394	sensitive
21238	sensitive
23918	sensitive
46950	sensitive
12790	sensitive
5552	sensitive
85568	sensitive
19734	sensitive
80701	sensitive
6912	sensitive
n18256	sensitive
26474	sensitive
47570	sensitive
45038	sensitive
n18250	sensitive
65486	sensitive
70901	sensitive
85004	sensitive
21375	sensitive
7429	sensitive
31559	sensitive
43116	sensitive
n18237	sensitive
53778	sensitive
20029	sensitive
9199	sensitive
n18231	sensitive
n18232	sensitive
7912	sensitive
77762	sensitive
51149	sensitive
66931	sensitive
3440	sensitive
68915	sensitive
52030	sensitive
70296	sensitive
n18219	sensitive
38525	sensitive
67001	sensitive
48364	sensitive
n18208	sensitive
80986	sensitive
37338	sensitive
74676	sensitive
n18204	sensitive
40546	sensitive
83020	sensitive
n18199	sensitive
11624	sensitive
33755	sensitive
12732	sensitive
46377	sensitive
80750	sensitive
86333	sensitive
n18170	sensitive
6169	sensitive
n18172	sensitive
n18183	sensitive
n18173	sensitive
n18180	sensitive
56936	sensitive
42887	sensitive
n18186	sensitive
74090	sensitive
n18175	sensitive
84335	sensitive
11431	sensitive
74843	sensitive
3388	sensitive
75498	sensitive
71474	sensitive
14116	sensitive
49948	sensitive
12700	sensitive
40724	sensitive
n18165	sensitive
86269	sensitive
39393	sensitive
14417	sensitive
77244	sensitive
85056	sensitive
80984	sensitive
62537	sensitive
n18153	sensitive
46407	sensitive
13136	sensitive
31421	sensitive
5892	sensitive
63743	sensitive
11043	sensitive
72164	sensitive
38868	sensitive
53873	sensitive
59841	sensitive
22465	sensitive
51812	sensitive
63809	sensitive
10079	sensitive
53616	sensitive
35695	sensitive
61128	sensitive
76086	sensitive
41818	sensitive
52391	sensitive
27493	sensitive
2377	RT_H221Y
51672	sensitive
65391	sensitive
45688	sensitive
4624	sensitive
31588	sensitive
n18104	sensitive
47439	sensitive
3093	sensitive
34634	sensitive
39144	sensitive
87596	sensitive
n18092	sensitive
6676	sensitive
81108	sensitive
73150	sensitive
35615	sensitive
70122	sensitive
n18081	sensitive
42581	sensitive
n18083	sensitive
11790	sensitive
59425	sensitive
77808	sensitive
33284	sensitive
36405	sensitive
77572	sensitive
45485	sensitive
n18068	sensitive
51685	sensitive
75358	sensitive
n18062	sensitive
4271	sensitive
n18064	sensitive
405	sensitive
47425	sensitive
39168	sensitive
41878	sensitive
44761	sensitive
73371	sensitive
22518	sensitive
n18046	sensitive
56323	sensitive
n18048	sensitive
2458	sensitive
n18050	sensitive
87168	sensitive
72601	sensitive
25063	sensitive
63163	sensitive
n18037	sensitive
11793	sensitive
n18039	sensitive
n18040	sensitive
35744	sensitive
37883	sensitive
16882	sensitive
n18031	sensitive
28261	sensitive
30238	sensitive
62530	sensitive
n18021	sensitive
n18022	sensitive
64547	sensitive
60218	sensitive
n18024	sensitive
12437	sensitive
14096	sensitive
27537	sensitive
55477	sensitive
33843	sensitive
5256	sensitive
61474	sensitive
12583	sensitive
79923	sensitive
36611	sensitive
36811	sensitive
19541	sensitive
20968	sensitive
82019	sensitive
1241	sensitive
37963	sensitive
n17991	sensitive
81982	sensitive
13905	sensitive
n17988	sensitive
69144	sensitive
55203	sensitive
n17983	sensitive
41294	sensitive
25440	sensitive
33908	sensitive
67104	sensitive
76343	sensitive
n17974	sensitive
37549	sensitive
1776	sensitive
87324	sensitive
n17966	sensitive
n17967	sensitive
79596	sensitive
20668	sensitive
11279	sensitive
49703	sensitive
56017	sensitive
35702	sensitive
83912	sensitive
86176	sensitive
30188	RT_H221Y
65145	sensitive
34374	sensitive
82825	sensitive
3845	sensitive
57092	sensitive
84809	sensitive
59886	sensitive
16281	sensitive
n17938	sensitive
28820	sensitive
44670	sensitive
8904	sensitive
47857	sensitive
n17930	sensitive
32236	sensitive
62737	sensitive
62612	sensitive
5661	sensitive
84594	sensitive
76148	sensitive
64241	sensitive
18126	sensitive
68172	sensitive
9380	sensitive
11800	sensitive
37766	sensitive
52590	sensitive
n17905	sensitive
6776	sensitive
68577	sensitive
30008	sensitive
31051	sensitive
67114	sensitive
55931	sensitive
29880	sensitive
53781	sensitive
40178	sensitive
n17886	sensitive
1691	sensitive
31025	sensitive
8405	sensitive
14129	sensitive
n17859	sensitive
n17860	sensitive
n17865	sensitive
46814	sensitive
n17862	sensitive
n17866	sensitive
n17869	sensitive
n17874	sensitive
36079	sensitive
30702	sensitive
6782	sensitive
12623	sensitive
n17870	sensitive
73931	sensitive
36059	sensitive
44253	sensitive
n17877	sensitive
74330	sensitive
5094	sensitive
30381	sensitive
32222	sensitive
n17854	sensitive
n17855	sensitive
9740	sensitive
31764	sensitive
75722	sensitive
n17850	sensitive
14271	sensitive
46092	sensitive
77024	sensitive
n17846	sensitive
6804	sensitive
36528	sensitive
48239	sensitive
n17836	sensitive
2184	sensitive
20397	sensitive
n17833	sensitive
35337	sensitive
25475	sensitive
46677	sensitive
23508	sensitive
34406	sensitive
77785	sensitive
4315	sensitive
28997	sensitive
50439	sensitive
38287	sensitive
13285	sensitive
33121	sensitive
3438	sensitive
890	sensitive
2396	sensitive
n17805	sensitive
3677	sensitive
64199	sensitive
35229	sensitive
1959	sensitive
80342	sensitive
57534	sensitive
n17794	sensitive
77360	sensitive
57383	sensitive
87888	sensitive
83221	sensitive
n17787	sensitive
9268	sensitive
10645	sensitive
42640	sensitive
64253	sensitive
3575	sensitive
n17776	sensitive
86759	sensitive
n17778	sensitive
24480	sensitive
10226	sensitive
n17773	sensitive
56735	sensitive
17510	sensitive
45268	sensitive
58771	sensitive
49659	sensitive
n17761	sensitive
37802	sensitive
9719	sensitive
n17753	sensitive
32878	sensitive
n17755	sensitive
27403	sensitive
68195	sensitive
14920	sensitive
15347	sensitive
n17746	sensitive
86544	sensitive
3427	sensitive
51964	sensitive
87186	sensitive
85972	sensitive
845	sensitive
28765	sensitive
72334	sensitive
n17732	sensitive
58423	sensitive
69087	sensitive
42094	sensitive
54220	sensitive
n17723	sensitive
16106	sensitive
82427	sensitive
2831	sensitive
n17717	sensitive
44325	sensitive
71106	sensitive
79694	sensitive
19001	sensitive
53331	sensitive
15264	sensitive
87991	sensitive
44047	sensitive
46553	sensitive
12778	sensitive
17292	sensitive
265	sensitive
26429	sensitive
n17688	sensitive
9320	sensitive
n17690	sensitive
39679	sensitive
n17692	sensitive
4781	sensitive
40016	sensitive
1432	sensitive
n17684	sensitive
2930	sensitive
86866	sensitive
81287	sensitive
5623	sensitive
72118	sensitive
